"long","lat","K","dK_dx","dK_dy"
-123.02,35.22,1.23463436504806e-06,-1.6649147192949e-05,-4.88538154832865e-06
-122.98,35.22,1.15321133924258e-06,-2.1554621253817e-05,9.22024945719174e-06
-122.94,35.22,1.30688216352911e-06,-2.1693105230725e-06,1.55645230846294e-05
-122.9,35.22,1.56629088160627e-06,1.22029637417345e-05,1.01050286063012e-05
-122.86,35.22,1.73470802504462e-06,1.70987961158428e-05,5.84162691298215e-07
-122.82,35.22,1.74444406989959e-06,1.93746419174236e-05,-1.04454444120119e-05
-122.78,35.22,1.57035332969939e-06,1.96724346508966e-05,-1.60223281686252e-05
-122.74,35.22,1.30331452688897e-06,1.81570026863649e-05,-1.71741635094812e-05
-122.7,35.22,1.01707846839762e-06,1.41142677548398e-05,-9.55989007020052e-06
-122.66,35.22,8.57746967227609e-07,4.30684532827003e-06,3.81858702979901e-06
-122.62,35.22,9.21390084390926e-07,-5.7852400674414e-06,1.67548799018324e-05
-122.58,35.22,1.2006380827548e-06,-1.09340008743228e-05,2.49914971905674e-05
-122.54,35.22,1.61716303593092e-06,-1.46208133848901e-05,1.51950255927416e-05
-122.5,35.22,1.87041346247662e-06,-1.9106655628528e-05,1.18787649460808e-06
-122.46,35.22,1.89021140405342e-06,-2.45537777616386e-05,-1.1809416330647e-05
-122.42,35.22,1.69338779854263e-06,-2.74641485457939e-05,-1.59985737884082e-05
-122.38,35.22,1.42674490206916e-06,-2.32906799603037e-05,-1.7085234515471e-05
-122.34,35.22,1.14199099347798e-06,-1.79195406373973e-05,-1.80143149522558e-05
-122.3,35.22,8.41752410940384e-07,-1.56956969383631e-05,-1.01688125485398e-05
-122.26,35.22,6.72272201798054e-07,-9.25833211684532e-06,4.55535108570006e-06
-122.22,35.22,7.48194719893054e-07,-5.68092855804824e-06,1.92568770463442e-05
-122.18,35.22,1.06914267066546e-06,-1.12839637530172e-05,1.85230844930339e-05
-122.14,35.22,1.37786074554936e-06,-2.18900993997992e-05,4.19948025552737e-06
-122.1,35.22,1.44785208314148e-06,-2.95180210102212e-05,-9.49113544304265e-06
-122.06,35.22,1.2896664924241e-06,-2.90054817079485e-05,-1.75534523076055e-05
-122.02,35.22,9.97108953964011e-07,-2.27454423926713e-05,-1.87916183618288e-05
-121.98,35.22,6.83915314600198e-07,-1.43238561405503e-05,-1.35449351011465e-05
-121.94,35.22,4.58166396247757e-07,-5.91515905012953e-06,3.58604916791326e-06
-121.9,35.22,5.17933882379644e-07,-6.25221506285015e-06,1.23182351623356e-05
-121.86,35.22,7.23237801751904e-07,-8.01430751083897e-06,-6.54201536540171e-06
-121.82,35.22,6.14204212328542e-07,4.18230933409033e-06,-4.14669923029553e-06
-121.78,35.22,5.45092558490284e-07,2.46290014927645e-05,-2.44103449392423e-06
-121.74,35.22,5.04408650258213e-07,2.57211331875109e-05,2.8321587799466e-06
-121.7,35.22,5.51611296590657e-07,1.78238559225651e-05,5.38750977631215e-06
-121.66,35.22,6.41403126195859e-07,1.33984366498132e-05,2.11321463591049e-06
-121.62,35.22,6.76623370127701e-07,1.22806269571524e-05,2.11321463591049e-06
-123.98,35.26,1.54114746969495e-06,-1.07332680915211e-05,-1.75531768516851e-05
-123.94,35.26,1.24859452216686e-06,-2.14699413642686e-06,-2.29136876793455e-05
-123.9,35.26,8.66699727511107e-07,2.37695195150515e-05,6.81362368925616e-06
-123.86,35.26,9.80260122332043e-07,2.34760764442844e-05,1.47347072182892e-05
-123.82,35.26,1.2258385759702e-06,6.63488166456358e-06,2.75209890550023e-05
-123.78,35.26,1.6845217268869e-06,9.99574478479751e-07,3.9258174652385e-05
-123.74,35.26,2.33882463775998e-06,-2.38538844886144e-05,1.68384311376276e-06
-123.7,35.26,2.36688868965603e-06,-3.48288637555354e-05,1.4404396788956e-05
-123.66,35.26,2.60696196947196e-06,-1.2711675732118e-05,4.04243664508274e-05
-123.62,35.26,3.28070141031909e-06,2.12632465073261e-05,-1.44398309588861e-05
-123.58,35.26,3.04003756100432e-06,2.81087768812636e-05,-5.70755082421739e-07
-123.54,35.26,3.03052497629729e-06,-1.88963669168717e-05,2.58987926321797e-05
-123.5,35.26,3.46217152016695e-06,-4.45281903894386e-05,-3.45172616257647e-05
-123.46,35.26,2.88688382640421e-06,-1.75128898490987e-05,-3.32310041216981e-05
-123.42,35.26,2.33303375770924e-06,2.01982598471497e-06,-1.37530617794381e-05
-123.38,35.26,2.10381606138527e-06,3.89705245193097e-06,-2.8861509485441e-05
-123.34,35.26,1.62279090329459e-06,1.09521921468088e-05,-1.13472187845704e-05
-123.3,35.26,1.43367059021841e-06,1.31062544925895e-05,9.53235381760772e-06
-123.26,35.26,1.59254315384521e-06,6.97458761735165e-06,-1.68004183637199e-06
-123.22,35.26,1.56454245657234e-06,-2.25408905499536e-07,-2.62268510512511e-05
-123.18,35.26,1.12742827238482e-06,-5.44425119786314e-07,-8.70820886073931e-06
-123.14,35.26,9.8229145803917e-07,1.51062977785679e-06,1.32607923531671e-05
-123.1,35.26,1.20330466392529e-06,5.84799953475432e-06,3.95042037568844e-06
-123.06,35.26,1.2691450035201e-06,1.01008697688523e-05,-1.87197855012712e-05
-123.02,35.26,9.57148578498909e-07,3.85810336051344e-06,-9.79085560919668e-06
-122.98,35.26,7.93967651678964e-07,-9.00174190226549e-06,2.86055601879362e-05
-122.94,35.26,1.27072698814457e-06,-2.3592689696587e-06,2.99367973494364e-05
-122.9,35.26,1.76967361063517e-06,9.68943353858464e-06,1.50008609804096e-05
-122.86,35.26,2.01968796030867e-06,1.62216595581751e-05,2.86000849287902e-06
-122.82,35.26,2.06735476852332e-06,1.73924839192924e-05,-1.01476516785389e-05
-122.78,35.26,1.89822724054767e-06,1.7599593342017e-05,-1.7537760133157e-05
-122.74,35.26,1.60593123832839e-06,1.63391973167756e-05,-2.12168984410063e-05
-122.7,35.26,1.25231626431161e-06,1.41864195140506e-05,-1.93673124967703e-05
-122.66,35.26,9.29527722698776e-07,1.09193082755247e-05,-6.27349836591242e-06
-122.62,35.26,8.24969416600236e-07,5.56571511661227e-06,1.16061190949509e-05
-122.58,35.26,1.01840473484942e-06,-6.96295435425761e-07,2.13046846800001e-05
-122.54,35.26,1.37348281284942e-06,-6.71949135438946e-06,1.07091833491037e-05
-122.5,35.26,1.55196920200115e-06,-1.32694632539636e-05,-4.25924563850244e-06
-122.46,35.26,1.48098177469277e-06,-1.85542018268707e-05,-1.47197871148023e-05
-122.42,35.26,1.23565198944607e-06,-1.8033049037131e-05,-1.1825105202918e-05
-122.38,35.26,1.03856690273077e-06,-1.36010466283976e-05,-1.17140951925646e-05
-122.34,35.26,8.43331982854693e-07,-1.00875728500022e-05,-1.57904712532216e-05
-122.3,35.26,5.80157461967666e-07,-5.54557351200732e-06,-3.73144772702207e-06
-122.26,35.26,5.17966666517298e-07,5.57799027620916e-06,8.13275464449713e-06
-122.22,35.26,6.53512577258917e-07,6.90483347334528e-06,1.36538418513752e-05
-122.18,35.26,8.81076608115171e-07,-4.46371294318582e-06,7.91694884625192e-06
-122.14,35.26,1.0130257555527e-06,-1.96360282436228e-05,-3.42844135489458e-06
-122.1,35.26,9.5588506630446e-07,-2.92399133536991e-05,-8.97859614076996e-06
-122.06,35.26,8.06241797291627e-07,-2.85505394524768e-05,-1.12934129923283e-05
-122.02,35.26,6.1801824741949e-07,-1.82009352833388e-05,-1.03700321097078e-05
-121.98,35.26,4.4518437892436e-07,-2.76988363747944e-06,-5.13623801072574e-06
-121.94,35.26,3.59580412078931e-07,9.10328920854277e-06,3.24899315519264e-06
-121.9,35.26,4.13730297998808e-07,1.06338640037794e-05,1.05561427143468e-05
-121.86,35.26,5.89666009904588e-07,8.81968075832728e-06,5.65460147952759e-06
-121.82,35.26,6.83909367896715e-07,2.24957638605967e-05,1.62999929283786e-05
-121.78,35.26,9.55575916703025e-07,3.20254397353683e-05,-1.34890279917784e-06
-121.74,35.26,9.33094203383394e-07,2.52841851002235e-05,-5.0651184849992e-06
-121.7,35.26,8.48675561966741e-07,1.37459618289579e-05,9.62090503560253e-07
-121.66,35.26,8.64710403692745e-07,8.5010199209468e-06,9.95404943249701e-07
-121.62,35.26,8.8130048608024e-07,7.40896093442571e-06,9.95404943249701e-07
-123.98,35.3,1.3622596681696e-06,-3.11369844555203e-06,-8.9669028965909e-06
-123.94,35.3,1.21281128655975e-06,4.05974706342347e-06,3.00282597213295e-06
-123.9,35.3,1.2628583860953e-06,1.80318201914113e-05,6.52018061848898e-06
-123.86,35.3,1.37152806307012e-06,1.91741834417879e-05,-2.10648756143161e-06
-123.82,35.3,1.33641993704626e-06,1.17577030903563e-05,2.18856818689185e-05
-123.78,35.3,1.70118130152823e-06,-1.76144197476471e-07,1.44047156852908e-05
-123.74,35.3,1.94125989628308e-06,-1.9726573775069e-05,-9.29113615315821e-06
-123.7,35.3,1.78640762706377e-06,-2.27260416325757e-05,3.65215848123734e-05
-123.66,35.3,2.39510070727e-06,-1.17696800461774e-05,7.43992886902715e-05
-123.62,35.3,3.63508885210786e-06,2.4798886711232e-06,-7.59430058494856e-06
-123.58,35.3,3.50851717569205e-06,1.16509696085522e-05,-4.7575898880557e-05
-123.54,35.3,2.71558552768276e-06,-2.28948818055508e-05,2.66969159612765e-07
-123.5,35.3,2.72003501367631e-06,-5.23054580527942e-05,-7.50196108542481e-06
-123.46,35.3,2.59500232891923e-06,-4.56633062675997e-05,-1.36982882878844e-05
-123.42,35.3,2.36669752412116e-06,-3.12051576736173e-05,-1.18758353122221e-05
-123.38,35.3,2.16876693558412e-06,-2.37866561134124e-05,-2.18063697905632e-05
-123.34,35.3,1.80532743907473e-06,-1.78885469059273e-05,-9.19315643878973e-06
-123.3,35.3,1.6521081650949e-06,-1.65040825835333e-05,3.40068694236991e-06
-123.26,35.3,1.70878628080107e-06,-1.72797216590552e-05,-8.88003835922317e-06
-123.22,35.3,1.56078564148068e-06,-1.95160339149525e-05,-2.65458672655378e-05
-123.18,35.3,1.11835452038839e-06,-1.62456178276774e-05,-6.6531539630962e-06
-123.14,35.3,1.00746862100345e-06,-9.23524430252039e-06,1.75981621100647e-05
-123.1,35.3,1.30077132283786e-06,-3.99295877744243e-06,8.20329060978639e-06
-123.06,35.3,1.43749283300097e-06,1.63452774621608e-06,-2.49625519096101e-05
-123.02,35.3,1.02145030117413e-06,4.48713951791188e-06,-2.26507008719756e-05
-122.98,35.3,6.43938619974539e-07,3.14055309414652e-07,3.5248033120543e-05
-122.94,35.3,1.23140583865026e-06,-4.86468177264591e-06,4.19854998576797e-05
-122.9,35.3,1.93116416961158e-06,1.13448154561057e-06,2.1533087e-05
-122.86,35.3,2.29004895294492e-06,8.85700292811422e-06,4.03083285399641e-06
-122.82,35.3,2.35722950051152e-06,1.40995140381188e-05,-9.94054225581432e-06
-122.78,35.3,2.19155379624795e-06,1.80114711319482e-05,-1.87981561583984e-05
-122.74,35.3,1.87825119360798e-06,1.92726006580168e-05,-2.33696762437313e-05
-122.7,35.3,1.48875658954579e-06,1.96756569196032e-05,-2.26344237352962e-05
-122.66,35.3,1.11151619395752e-06,2.28986455892551e-05,-1.16270915248248e-05
-122.62,35.3,9.1773133521044e-07,2.30830661371152e-05,5.34410854291291e-06
-122.58,35.3,1.00679981092566e-06,1.75464092125579e-05,1.52814887610364e-05
-122.54,35.3,1.26149129027626e-06,1.02196515406734e-05,4.15921144952954e-06
-122.5,35.3,1.33081148110175e-06,3.07837060029057e-06,-9.54398421140954e-06
-122.46,35.3,1.17174507757826e-06,-1.59015237632531e-06,-1.41986343250626e-05
-122.42,35.3,9.35101172160552e-07,-2.78023723736756e-06,-7.3931027941846e-06
-122.38,35.3,8.11882792257475e-07,-6.8045189215547e-06,-8.20062141416921e-06
-122.34,35.3,6.75205768687989e-07,-7.73977012775838e-06,-1.12484719152267e-05
-122.3,35.3,4.87731236767544e-07,-7.11796542062931e-07,7.3921160611944e-06
-122.26,35.3,6.10933171120784e-07,7.35660767599306e-06,9.45959784163325e-06
-122.22,35.3,7.68593135148005e-07,9.81767884083464e-06,2.28529543484414e-06
-122.18,35.3,8.06681392395407e-07,5.6578376092705e-06,-7.25536645418511e-06
-122.14,35.3,6.85758618158989e-07,-1.67890675525234e-06,-1.30323264649709e-05
-122.1,35.3,4.68553177076141e-07,-6.51120486078163e-06,-8.28922223954767e-06
-122.06,35.3,3.3039947308368e-07,-6.20814963994806e-06,-9.43808823190235e-07
-122.02,35.3,3.14669326030509e-07,-4.36678360159335e-06,5.0610195361516e-06
-121.98,35.3,3.99019651633036e-07,-5.22543974098849e-06,6.73693483529647e-06
-121.94,35.3,5.11301898887977e-07,-1.13185849063392e-05,4.77956795042927e-06
-121.9,35.3,5.90961364728465e-07,-1.09609376086372e-05,8.74195946889466e-06
-121.86,35.3,7.36660689210043e-07,-4.79379045082047e-06,1.9330684581797e-05
-121.82,35.3,1.05883876557333e-06,-8.3301827077708e-06,2.58296688031502e-05
-121.78,35.3,1.48933324562583e-06,-1.9995472804605e-05,-8.09015743432258e-06
-121.74,35.3,1.35449728838712e-06,-2.7421211274564e-05,-1.66033417562649e-05
-121.7,35.3,1.07777492578271e-06,-2.63081912169485e-05,-4.28285140445081e-06
-121.66,35.3,1.00639406904186e-06,-2.3405379605549e-05,-9.66540432713848e-08
-121.62,35.3,1.00478316832067e-06,-2.23770415905215e-05,-9.66540432713848e-08
-123.98,35.34,1.31036469407706e-06,-1.30625498436459e-05,-1.7934573876154e-06
-123.94,35.34,1.28047373761681e-06,-4.53124861671801e-06,1.69748991001207e-05
-123.9,35.34,1.56338872261882e-06,-1.35777488422981e-06,7.66254386886566e-06
-123.86,35.34,1.69109778709991e-06,-8.03999397083949e-06,-9.52296791286328e-06
-123.82,35.34,1.53238165521886e-06,-1.07033954983281e-05,9.95183458108577e-06
-123.78,35.34,1.69824556490362e-06,-7.83564255333752e-06,-5.14571389230168e-06
-123.74,35.34,1.61248366669859e-06,-7.84257564860137e-06,-1.22906040106649e-05
-123.7,35.34,1.40764026652085e-06,-8.53382680018833e-06,4.74779463987717e-05
-123.66,35.34,2.19893937316704e-06,-1.51687601495962e-05,8.86488574075721e-05
-123.62,35.34,3.67642032995991e-06,-2.16423796413876e-05,1.5767803524804e-06
-123.58,35.34,3.70270000250125e-06,-1.77393540986437e-05,-8.212175029466e-05
-123.54,35.34,2.33400416425692e-06,-1.61960031765758e-05,-2.91436070876306e-05
-123.5,35.34,1.84827737946307e-06,-2.21250748542368e-05,-8.59809300230302e-07
-123.46,35.34,1.83394722445923e-06,-2.57893012936205e-05,7.59860306098008e-07
-123.42,35.34,1.8466115628942e-06,-2.47200427537223e-05,-4.45733375201729e-06
-123.38,35.34,1.77232266702725e-06,-2.29450875945779e-05,-1.59082605830781e-05
-123.34,35.34,1.50718499064261e-06,-2.03199874163215e-05,-7.80869211639575e-06
-123.3,35.34,1.37704012203602e-06,-1.86271964686614e-05,2.62504786684799e-06
-123.26,35.34,1.42079091981682e-06,-1.63168155309511e-05,-1.11163506151204e-05
-123.22,35.34,1.23551840956481e-06,-1.55283334687953e-05,-2.32754511782628e-05
-123.18,35.34,8.47594223260429e-07,-1.32023279314972e-05,3.5721956206082e-07
-123.14,35.34,8.5354788262811e-07,-7.88582443730665e-06,2.28404476351426e-05
-123.1,35.34,1.23422200988049e-06,-6.10422081860425e-06,1.38307771334449e-05
-123.06,35.34,1.46473496210457e-06,-4.6506629654272e-06,-2.21099401379143e-05
-123.02,35.34,1.096235959806e-06,8.39527511828873e-07,-2.68237850804728e-05
-122.98,35.34,6.4917287513145e-07,7.94841400973295e-06,3.00692960384824e-05
-122.94,35.34,1.15032780910616e-06,1.96357312863571e-06,4.79846631759362e-05
-122.9,35.34,1.95007219537176e-06,1.00448052385581e-06,2.92556083825036e-05
-122.86,35.34,2.43766566841349e-06,4.45968366469124e-06,9.27334396400099e-06
-122.82,35.34,2.59222140114684e-06,8.4768659223018e-06,-6.02858516198497e-06
-122.78,35.34,2.49174498178042e-06,1.14579169789784e-05,-1.75370266323298e-05
-122.74,35.34,2.19946120457493e-06,1.10003560680079e-05,-2.29666199821448e-05
-122.7,35.34,1.81668420487251e-06,9.71269602847222e-06,-1.94114350656443e-05
-122.66,35.34,1.49316028711177e-06,1.39260712381633e-05,-1.14426709769648e-05
-122.62,35.34,1.30244910416236e-06,2.00623282551084e-05,-1.92548381644356e-07
-122.58,35.34,1.29923996446829e-06,2.18969481849519e-05,7.95473108915197e-06
-122.54,35.34,1.43181881595415e-06,1.9076048813464e-05,-2.98206949085333e-06
-122.5,35.34,1.38211765777326e-06,1.43102090603217e-05,-1.42125071880254e-05
-122.46,35.34,1.14524253797284e-06,1.00635183950569e-05,-1.53887191861049e-05
-122.42,35.34,8.88763884871093e-07,7.11505584497804e-06,-1.14173844783717e-05
-122.38,35.34,6.98474143564897e-07,1.40589662675543e-06,-9.13587262037289e-06
-122.34,35.34,5.46209599892016e-07,-1.90809332986398e-06,-4.22049832953122e-06
-122.3,35.34,4.75867961066495e-07,1.37477541184205e-06,1.54605202792504e-05
-122.26,35.34,7.33543299054002e-07,2.59278139344387e-06,1.19206690064748e-05
-122.22,35.34,9.32221115828582e-07,2.01481107735443e-06,-1.87454579672001e-06
-122.18,35.34,9.00978685883249e-07,9.61752409339906e-08,-1.45921108187079e-05
-122.14,35.34,6.57776838904783e-07,-1.39910207564328e-06,-1.78646245705002e-05
-122.1,35.34,3.60033096063114e-07,-2.30771379439437e-06,-7.9861670187141e-06
-122.06,35.34,2.26930312417879e-07,-2.38792506476296e-06,8.97557215164481e-07
-122.02,35.34,2.41889599337287e-07,-2.07439097933202e-06,4.20236339675645e-06
-121.98,35.34,3.11928989283228e-07,-2.48124118250862e-06,6.43789669945806e-07
-121.94,35.34,3.22658817115658e-07,-4.59134965541229e-06,5.13721524813126e-06
-121.9,35.34,4.08279071251179e-07,-7.24090171903265e-06,1.49091066267114e-05
-121.86,35.34,6.56764181696368e-07,-7.09283879036019e-06,1.57942923248467e-05
-121.82,35.34,9.2000238711048e-07,-1.03331478680789e-05,1.41643787063159e-05
-121.78,35.34,1.15607536554908e-06,-1.25951694637595e-05,-1.55158959042816e-05
-121.74,35.34,8.97477100477719e-07,-1.10470893433974e-05,-1.54903216986493e-05
-121.7,35.34,6.39305072166898e-07,-7.52370288800686e-06,-1.38003979305133e-06
-121.66,35.34,6.16304408949376e-07,-8.76274083728069e-06,9.31683971756092e-07
-121.62,35.34,6.3183247514531e-07,-9.97242731010256e-06,9.31683971756092e-07
-123.98,35.38,1.0926555300163e-06,-1.39729984088694e-05,6.73784383931245e-06
-123.94,35.38,1.20495292733817e-06,-1.1230139134848e-05,2.01483728326089e-05
-123.9,35.38,1.54075914121499e-06,-1.55139773964124e-05,9.80324782255979e-07
-123.86,35.38,1.55709788758592e-06,-2.49713352997997e-05,-1.21863694403519e-05
-123.82,35.38,1.35399173024672e-06,-2.7602468643286e-05,1.28195875260764e-05
-123.78,35.38,1.567651522348e-06,-2.33152680839345e-05,-5.15264698756554e-06
-123.74,35.38,1.48177407255524e-06,-1.71817425456493e-05,-1.29818551622518e-05
-123.7,35.38,1.26540981985104e-06,-1.1679998020665e-05,4.08430130493638e-05
-123.66,35.38,1.9461267040071e-06,-1.09730796816588e-05,8.21752379157808e-05
-123.62,35.38,3.31571400260345e-06,-2.02858377346966e-05,5.47980589522428e-06
-123.58,35.38,3.40704410085719e-06,-2.19302697426466e-05,-8.05783993725921e-05
-123.54,35.38,2.06407077798065e-06,-1.02333587303286e-05,-3.50726787652916e-05
-123.5,35.38,1.47952613189246e-06,-1.68440787781755e-06,-4.52403573961402e-06
-123.46,35.38,1.40412553623223e-06,-1.55211350387927e-06,1.82911884599617e-06
-123.42,35.38,1.43461085033216e-06,-4.15792521330855e-06,-2.68237859287289e-06
-123.38,35.38,1.38990454045095e-06,-6.13643467889818e-06,-1.32831604048217e-05
-123.34,35.38,1.16851853370392e-06,-5.98202443513366e-06,-6.11590116873557e-06
-123.3,35.38,1.06658684755833e-06,-4.79187658035499e-06,4.9354288045583e-06
-123.26,35.38,1.14884399430096e-06,-3.25702191056411e-06,-1.03278685529646e-05
-123.22,35.38,9.76712851751555e-07,-4.68152066722767e-06,-2.09494456409648e-05
-123.18,35.38,6.27555424402142e-07,-7.68965800393996e-06,5.67372305625142e-06
-123.14,35.38,7.22117475339666e-07,-6.81702559727674e-06,2.4622051253845e-05
-123.1,35.38,1.13248499623708e-06,-7.81690049402872e-06,1.5284334986622e-05
-123.06,35.38,1.38722391268078e-06,-8.49468487315867e-06,-1.66197496606582e-05
-123.02,35.38,1.11022808500315e-06,-2.95818616983338e-06,-1.97148985825688e-05
-122.98,35.38,7.81646441960333e-07,1.59296111415016e-05,2.40844551573852e-05
-122.94,35.38,1.18305402791675e-06,2.7824460428021e-05,4.70255705711563e-05
-122.9,35.38,1.96681353743602e-06,2.99605395399652e-05,3.27108115233391e-05
-122.86,35.38,2.51199372949167e-06,2.86309291495251e-05,1.32905262216115e-05
-122.82,35.38,2.73350249985187e-06,2.26193226456725e-05,-3.04753410530832e-06
-122.78,35.38,2.6827102647634e-06,1.31930078502196e-05,-1.79945875433003e-05
-122.74,35.38,2.38280047237506e-06,2.59495061717823e-06,-2.42542800216805e-05
-122.7,35.38,1.97856247201371e-06,-4.85576552858219e-06,-1.51980598559532e-05
-122.66,35.38,1.72526147441449e-06,-5.57694968677108e-06,-5.30641396001965e-06
-122.62,35.38,1.6368212417475e-06,-2.04012008603289e-06,1.6420715481991e-06
-122.58,35.38,1.66418910088415e-06,-1.48241964910107e-06,5.13383171766409e-06
-122.54,35.38,1.74975296284522e-06,-5.10687656768587e-06,-7.74790924399561e-06
-122.5,35.38,1.62062114211196e-06,-6.21718754256418e-06,-1.84591978532903e-05
-122.46,35.38,1.31296784455712e-06,-1.53940808649322e-06,-1.83371817361837e-05
-122.42,35.38,1.00734814895406e-06,3.32972832859392e-06,-1.71265436965944e-05
-122.38,35.38,7.21905754010821e-07,6.22645933052078e-06,-1.24498625769923e-05
-122.34,35.38,5.14408044394283e-07,7.13359778651767e-06,-9.37629587825193e-07
